Store_Code,SKU_Code,Category,Date,SOH
Store3,609993,Cat2,2016-06-27,1
Store2,609993,Cat2,2016-06-27,1
Store3,609996,Cat2,2016-06-27,1
Store1,609996,Cat2,2016-06-27,1
Store2,609996,Cat2,2016-06-27,1
Store3,609978,Cat2,2016-06-27,2
Store1,609978,Cat2,2016-06-27,2
Store1,603144,Cat1,2016-06-27,1
Store2,603144,Cat1,2016-06-27,1
Store1,609975,Cat2,2016-06-27,1
Store1,610017,Cat3,2016-06-27,1
Store2,603819,Cat2,2016-06-27,1
Store3,603816,Cat2,2016-06-27,1
Store1,603816,Cat2,2016-06-27,1
Store2,603816,Cat2,2016-06-27,2
Store3,603780,Cat1,2016-06-27,1
Store1,603780,Cat1,2016-06-27,1
Store2,603780,Cat1,2016-06-27,2
Store1,603777,Cat1,2016-06-27,1
Store1,603813,Cat2,2016-06-27,1
Store2,603813,Cat2,2016-06-27,4
Store3,603810,Cat2,2016-06-27,2
Store2,603810,Cat2,2016-06-27,2
Store3,603807,Cat2,2016-06-27,1
Store1,603807,Cat2,2016-06-27,2
Store2,603807,Cat2,2016-06-27,2
Store1,603804,Cat2,2016-06-27,2
Store3,603891,Cat2,2016-06-27,1
Store1,603891,Cat2,2016-06-27,2
Store2,603891,Cat2,2016-06-27,1
Store3,603888,Cat2,2016-06-27,2
Store1,603888,Cat2,2016-06-27,2
Store2,603888,Cat2,2016-06-27,1
Store3,603885,Cat2,2016-06-27,4
Store1,603885,Cat2,2016-06-27,4
Store2,603885,Cat2,2016-06-27,4
Store3,603882,Cat2,2016-06-27,4
Store1,603882,Cat2,2016-06-27,4
Store2,603882,Cat2,2016-06-27,6
Store3,603879,Cat2,2016-06-27,4
Store1,603879,Cat2,2016-06-27,2
Store2,603879,Cat2,2016-06-27,2
Store3,603876,Cat2,2016-06-27,4
Store1,603876,Cat2,2016-06-27,2
Store2,603876,Cat2,2016-06-27,2
Store3,603909,Cat2,2016-06-27,2
Store1,603909,Cat2,2016-06-27,2
Store2,603909,Cat2,2016-06-27,1
Store3,603906,Cat2,2016-06-27,2
Store1,603906,Cat2,2016-06-27,2
Store2,603906,Cat2,2016-06-27,3
Store3,603903,Cat2,2016-06-27,4
Store1,603903,Cat2,2016-06-27,4
Store2,603903,Cat2,2016-06-27,6
Store3,603900,Cat2,2016-06-27,4
Store1,603900,Cat2,2016-06-27,4
Store2,603900,Cat2,2016-06-27,5
Store3,603897,Cat2,2016-06-27,4
Store1,603897,Cat2,2016-06-27,4
Store2,603897,Cat2,2016-06-27,3
Store3,600810,Cat2,2016-06-27,4
Store1,600810,Cat2,2016-06-27,4
Store2,600810,Cat2,2016-06-27,2
Store3,600828,Cat2,2016-06-27,2
Store1,600828,Cat2,2016-06-27,2
Store2,600828,Cat2,2016-06-27,2
Store3,600807,Cat2,2016-06-27,4
Store1,600807,Cat2,2016-06-27,4
Store2,600807,Cat2,2016-06-27,2
Store3,600804,Cat2,2016-06-27,4
Store1,600804,Cat2,2016-06-27,4
Store2,600804,Cat2,2016-06-27,2
Store2,601461,Cat1,2016-06-27,1
Store3,616254,Cat2,2016-06-27,2
Store1,616254,Cat2,2016-06-27,2
Store2,616254,Cat2,2016-06-27,1
Store3,603150,Cat1,2016-06-27,1
Store1,603150,Cat1,2016-06-27,1
Store2,603150,Cat1,2016-06-27,2
Store1,603147,Cat1,2016-06-27,2
Store3,620103,Cat1,2016-06-27,2
Store1,620103,Cat1,2016-06-27,2
Store2,620103,Cat1,2016-06-27,1
Store1,620292,Cat2,2016-06-27,1
Store3,620289,Cat2,2016-06-27,1
Store1,620289,Cat2,2016-06-27,2
Store1,620271,Cat2,2016-06-27,2
Store1,620286,Cat2,2016-06-27,2
Store2,620286,Cat2,2016-06-27,1
Store3,620283,Cat2,2016-06-27,2
Store1,620283,Cat2,2016-06-27,2
Store1,620280,Cat2,2016-06-27,2
Store3,620277,Cat2,2016-06-27,1
Store1,620277,Cat2,2016-06-27,2
Store3,620274,Cat2,2016-06-27,1
Store1,620274,Cat2,2016-06-27,2
Store2,620274,Cat2,2016-06-27,1
Store3,620889,Cat1,2016-06-27,1
Store1,620889,Cat1,2016-06-27,2
Store3,620922,Cat1,2016-06-27,2
Store1,620922,Cat1,2016-06-27,2
Store2,620922,Cat1,2016-06-27,1
Store3,620904,Cat1,2016-06-27,1
Store1,620904,Cat1,2016-06-27,2
Store2,620904,Cat1,2016-06-27,1
Store3,620901,Cat1,2016-06-27,2
Store1,620901,Cat1,2016-06-27,2
Store2,620901,Cat1,2016-06-27,2
Store3,620898,Cat1,2016-06-27,2
Store1,620898,Cat1,2016-06-27,1
Store2,620898,Cat1,2016-06-27,2
Store3,620895,Cat1,2016-06-27,2
Store1,620895,Cat1,2016-06-27,2
Store2,620895,Cat1,2016-06-27,1
Store3,620892,Cat1,2016-06-27,1
Store1,620892,Cat1,2016-06-27,2
Store2,620892,Cat1,2016-06-27,2
Store3,620919,Cat1,2016-06-27,2
Store1,620919,Cat1,2016-06-27,2
Store2,620919,Cat1,2016-06-27,2
Store3,620916,Cat1,2016-06-27,2
Store1,620916,Cat1,2016-06-27,2
Store2,620916,Cat1,2016-06-27,1
Store3,620913,Cat1,2016-06-27,2
Store1,620913,Cat1,2016-06-27,2
Store3,620910,Cat1,2016-06-27,2
Store1,620910,Cat1,2016-06-27,2
Store2,620910,Cat1,2016-06-27,2
Store3,620907,Cat1,2016-06-27,2
Store1,620907,Cat1,2016-06-27,2
Store2,620907,Cat1,2016-06-27,1
Store3,620958,Cat1,2016-06-27,2
Store1,620958,Cat1,2016-06-27,2
Store2,620958,Cat1,2016-06-27,2
Store3,620955,Cat1,2016-06-27,2
Store1,620955,Cat1,2016-06-27,2
Store2,620955,Cat1,2016-06-27,2
Store3,620952,Cat1,2016-06-27,2
Store1,620952,Cat1,2016-06-27,2
Store3,620949,Cat1,2016-06-27,1
Store1,620949,Cat1,2016-06-27,2
Store2,620949,Cat1,2016-06-27,1
Store3,620946,Cat1,2016-06-27,2
Store2,620946,Cat1,2016-06-27,2
Store3,620940,Cat1,2016-06-27,2
Store1,620940,Cat1,2016-06-27,2
Store2,620940,Cat1,2016-06-27,2
Store3,619068,Cat3,2016-06-27,1
Store1,619068,Cat3,2016-06-27,2
Store2,619068,Cat3,2016-06-27,2
Store3,619062,Cat3,2016-06-27,3
Store1,619062,Cat3,2016-06-27,2
Store2,619062,Cat3,2016-06-27,2
Store3,619059,Cat3,2016-06-27,3
Store1,619059,Cat3,2016-06-27,2
Store2,619059,Cat3,2016-06-27,2
Store3,619065,Cat3,2016-06-27,2
Store1,619065,Cat3,2016-06-27,2
Store2,619065,Cat3,2016-06-27,1
Store3,619056,Cat3,2016-06-27,2
Store1,619056,Cat3,2016-06-27,2
Store2,619056,Cat3,2016-06-27,2
Store3,619053,Cat3,2016-06-27,4
Store1,619053,Cat3,2016-06-27,2
Store2,619053,Cat3,2016-06-27,2
Store3,619050,Cat3,2016-06-27,2
Store1,619050,Cat3,2016-06-27,2
Store2,619050,Cat3,2016-06-27,2
Store3,619047,Cat3,2016-06-27,2
Store1,619047,Cat3,2016-06-27,2
Store2,619047,Cat3,2016-06-27,2
Store1,618876,Cat2,2016-06-27,2
Store3,618921,Cat2,2016-06-27,1
Store1,618921,Cat2,2016-06-27,3
Store2,618921,Cat2,2016-06-27,2
Store3,618918,Cat2,2016-06-27,4
Store1,618918,Cat2,2016-06-27,1
Store2,618918,Cat2,2016-06-27,1
Store3,618915,Cat2,2016-06-27,3
Store1,618915,Cat2,2016-06-27,2
Store2,618915,Cat2,2016-06-27,2
Store3,618912,Cat2,2016-06-27,1
Store1,618912,Cat2,2016-06-27,1
Store2,618912,Cat2,2016-06-27,1
Store3,618909,Cat2,2016-06-27,2
Store1,618909,Cat2,2016-06-27,1
Store2,618909,Cat2,2016-06-27,1
Store3,618906,Cat2,2016-06-27,4
Store1,618906,Cat2,2016-06-27,2
Store1,618903,Cat2,2016-06-27,2
Store3,618900,Cat2,2016-06-27,1
Store1,618900,Cat2,2016-06-27,2
Store3,618969,Cat2,2016-06-27,2
Store1,618969,Cat2,2016-06-27,1
Store2,618969,Cat2,2016-06-27,2
Store3,618966,Cat2,2016-06-27,1
Store1,618966,Cat2,2016-06-27,1
Store2,618966,Cat2,2016-06-27,2
Store3,618963,Cat2,2016-06-27,3
Store2,618963,Cat2,2016-06-27,2
Store1,618960,Cat2,2016-06-27,1
Store2,618960,Cat2,2016-06-27,1
Store3,618957,Cat2,2016-06-27,2
Store1,618957,Cat2,2016-06-27,1
Store3,618954,Cat2,2016-06-27,1
Store3,619140,Cat1,2016-06-27,2
Store1,619140,Cat1,2016-06-27,2
Store2,619140,Cat1,2016-06-27,2
Store3,619131,Cat1,2016-06-27,4
Store1,619131,Cat1,2016-06-27,2
Store2,619131,Cat1,2016-06-27,2
Store3,619137,Cat1,2016-06-27,2
Store1,619137,Cat1,2016-06-27,2
Store2,619137,Cat1,2016-06-27,1
Store3,619128,Cat1,2016-06-27,3
Store2,619128,Cat1,2016-06-27,2
Store3,619125,Cat1,2016-06-27,4
Store1,619125,Cat1,2016-06-27,1
Store2,619125,Cat1,2016-06-27,2
Store3,619122,Cat1,2016-06-27,2
Store1,619122,Cat1,2016-06-27,2
Store2,619122,Cat1,2016-06-27,1
Store3,619119,Cat1,2016-06-27,1
Store1,619119,Cat1,2016-06-27,1
Store2,619119,Cat1,2016-06-27,1
Store3,619164,Cat1,2016-06-27,2
Store1,619164,Cat1,2016-06-27,1
Store2,619164,Cat1,2016-06-27,2
Store3,619158,Cat1,2016-06-27,1
Store1,619158,Cat1,2016-06-27,2
Store2,619158,Cat1,2016-06-27,2
Store3,619155,Cat1,2016-06-27,4
Store1,619155,Cat1,2016-06-27,2
Store2,619155,Cat1,2016-06-27,2
Store1,619161,Cat1,2016-06-27,2
Store3,619152,Cat1,2016-06-27,3
Store1,619152,Cat1,2016-06-27,2
Store3,619149,Cat1,2016-06-27,1
Store1,619149,Cat1,2016-06-27,2
Store1,619146,Cat1,2016-06-27,2
Store2,619146,Cat1,2016-06-27,2
Store1,619143,Cat1,2016-06-27,2
Store3,619116,Cat1,2016-06-27,2
Store2,619116,Cat1,2016-06-27,1
Store3,619110,Cat1,2016-06-27,3
Store1,619110,Cat1,2016-06-27,1
Store2,619110,Cat1,2016-06-27,2
Store3,619107,Cat1,2016-06-27,3
Store1,619107,Cat1,2016-06-27,2
Store2,619107,Cat1,2016-06-27,2
Store1,619113,Cat1,2016-06-27,1
Store2,619113,Cat1,2016-06-27,2
Store3,619104,Cat1,2016-06-27,4
Store1,619104,Cat1,2016-06-27,2
Store2,619104,Cat1,2016-06-27,2
Store3,619101,Cat1,2016-06-27,3
Store1,619101,Cat1,2016-06-27,2
Store2,619101,Cat1,2016-06-27,2
Store3,619098,Cat1,2016-06-27,1
Store1,619098,Cat1,2016-06-27,2
Store2,619098,Cat1,2016-06-27,2
Store3,619095,Cat1,2016-06-27,1
Store2,619095,Cat1,2016-06-27,2
Store3,618897,Cat2,2016-06-27,1
Store1,618894,Cat2,2016-06-27,1
Store2,618894,Cat2,2016-06-27,1
Store3,618891,Cat2,2016-06-27,2
Store1,618891,Cat2,2016-06-27,1
Store2,618891,Cat2,2016-06-27,1
Store1,618888,Cat2,2016-06-27,2
Store2,618888,Cat2,2016-06-27,2
Store3,618885,Cat2,2016-06-27,3
Store1,618879,Cat2,2016-06-27,2
Store1,618951,Cat2,2016-06-27,1
Store3,618948,Cat2,2016-06-27,2
Store1,618948,Cat2,2016-06-27,2
Store2,618948,Cat2,2016-06-27,1
Store3,618945,Cat2,2016-06-27,1
Store1,618945,Cat2,2016-06-27,2
Store2,618942,Cat2,2016-06-27,2
Store3,618939,Cat2,2016-06-27,2
Store2,618939,Cat2,2016-06-27,1
Store1,618936,Cat2,2016-06-27,2
Store3,618933,Cat2,2016-06-27,3
Store1,618933,Cat2,2016-06-27,1
Store2,618933,Cat2,2016-06-27,1
Store3,618930,Cat2,2016-06-27,3
Store1,618930,Cat2,2016-06-27,1
Store3,618927,Cat2,2016-06-27,1
Store1,618927,Cat2,2016-06-27,2
Store3,618924,Cat2,2016-06-27,1
Store1,618924,Cat2,2016-06-27,2
Store3,619026,Cat1,2016-06-27,1
Store1,619026,Cat1,2016-06-27,2
Store2,619026,Cat1,2016-06-27,2
Store3,619023,Cat1,2016-06-27,4
Store1,619023,Cat1,2016-06-27,2
Store2,619023,Cat1,2016-06-27,2
Store3,619020,Cat1,2016-06-27,2
Store2,619020,Cat1,2016-06-27,1
Store3,619017,Cat1,2016-06-27,3
Store1,619017,Cat1,2016-06-27,1
Store2,619017,Cat1,2016-06-27,2
Store1,619014,Cat1,2016-06-27,2
Store2,619014,Cat1,2016-06-27,1
Store3,619011,Cat1,2016-06-27,1
Store1,619011,Cat1,2016-06-27,2
Store3,619044,Cat1,2016-06-27,3
Store1,619044,Cat1,2016-06-27,2
Store2,619044,Cat1,2016-06-27,1
Store3,619041,Cat1,2016-06-27,3
Store1,619041,Cat1,2016-06-27,2
Store2,619041,Cat1,2016-06-27,2
Store3,619038,Cat1,2016-06-27,2
Store2,619038,Cat1,2016-06-27,1
Store3,619035,Cat1,2016-06-27,1
Store1,619035,Cat1,2016-06-27,1
Store1,619032,Cat1,2016-06-27,1
Store1,619029,Cat1,2016-06-27,1
Store3,619092,Cat3,2016-06-27,3
Store1,619092,Cat3,2016-06-27,2
Store2,619092,Cat3,2016-06-27,2
Store3,619086,Cat3,2016-06-27,3
Store1,619086,Cat3,2016-06-27,2
Store2,619086,Cat3,2016-06-27,3
Store3,619083,Cat3,2016-06-27,4
Store1,619083,Cat3,2016-06-27,1
Store2,619083,Cat3,2016-06-27,2
Store3,619089,Cat3,2016-06-27,2
Store1,619089,Cat3,2016-06-27,2
Store2,619089,Cat3,2016-06-27,2
Store3,619080,Cat3,2016-06-27,4
Store1,619080,Cat3,2016-06-27,2
Store2,619080,Cat3,2016-06-27,1
Store3,619077,Cat3,2016-06-27,4
Store1,619077,Cat3,2016-06-27,2
Store2,619077,Cat3,2016-06-27,1
Store3,619134,Cat1,2016-06-27,1
Store1,619134,Cat1,2016-06-27,2
Store2,619134,Cat1,2016-06-27,1
Store3,619074,Cat3,2016-06-27,2
Store1,619074,Cat3,2016-06-27,2
Store2,619074,Cat3,2016-06-27,2
Store3,619071,Cat3,2016-06-27,2
Store1,619071,Cat3,2016-06-27,2
Store2,619071,Cat3,2016-06-27,2
Store3,616401,Cat4,2016-06-27,1
Store1,616401,Cat4,2016-06-27,2
Store2,616401,Cat4,2016-06-27,2
Store3,616389,Cat4,2016-06-27,2
Store1,616389,Cat4,2016-06-27,3
Store2,616389,Cat4,2016-06-27,1
Store1,616383,Cat4,2016-06-27,1
Store3,616371,Cat4,2016-06-27,2
Store1,616371,Cat4,2016-06-27,3
Store2,616371,Cat4,2016-06-27,1
Store3,616380,Cat4,2016-06-27,1
Store1,616368,Cat4,2016-06-27,2
Store3,616377,Cat4,2016-06-27,1
Store1,616377,Cat4,2016-06-27,1
Store1,616365,Cat4,2016-06-27,2
Store3,616374,Cat4,2016-06-27,1
Store1,616374,Cat4,2016-06-27,1
Store2,616374,Cat4,2016-06-27,2
Store1,616362,Cat4,2016-06-27,3
Store3,620331,Cat3,2016-06-27,1
Store1,620331,Cat3,2016-06-27,1
Store2,620331,Cat3,2016-06-27,1
Store1,620325,Cat3,2016-06-27,1
Store3,620319,Cat3,2016-06-27,1
Store1,620319,Cat3,2016-06-27,1
Store2,620319,Cat3,2016-06-27,1
Store3,620334,Cat3,2016-06-27,1
Store2,620334,Cat3,2016-06-27,1
Store3,620328,Cat3,2016-06-27,1
Store1,620328,Cat3,2016-06-27,1
Store2,620328,Cat3,2016-06-27,1
Store3,620322,Cat3,2016-06-27,3
Store1,620322,Cat3,2016-06-27,3
Store3,620316,Cat3,2016-06-27,3
Store1,620316,Cat3,2016-06-27,3
Store2,620316,Cat3,2016-06-27,1
Store3,620313,Cat3,2016-06-27,1
Store1,620313,Cat3,2016-06-27,1
Store2,620313,Cat3,2016-06-27,1
Store1,616416,Cat4,2016-06-27,1
Store1,616407,Cat4,2016-06-27,1
Store3,616395,Cat4,2016-06-27,1
Store1,616395,Cat4,2016-06-27,1
Store2,616395,Cat4,2016-06-27,1
Store3,616413,Cat4,2016-06-27,1
Store2,616413,Cat4,2016-06-27,2
Store3,616404,Cat4,2016-06-27,2
Store1,616404,Cat4,2016-06-27,1
Store2,616404,Cat4,2016-06-27,2
Store3,616392,Cat4,2016-06-27,1
Store2,616392,Cat4,2016-06-27,2
Store3,616410,Cat4,2016-06-27,1
Store2,616410,Cat4,2016-06-27,1
Store3,615609,Cat4,2016-06-27,1
Store2,615609,Cat4,2016-06-27,3
Store1,615606,Cat4,2016-06-27,1
Store3,615600,Cat4,2016-06-27,1
Store1,615600,Cat4,2016-06-27,1
Store2,615600,Cat4,2016-06-27,2
Store3,602745,Cat4,2016-06-27,1
Store1,602745,Cat4,2016-06-27,1
Store3,602724,Cat4,2016-06-27,2
Store1,602724,Cat4,2016-06-27,1
Store3,602721,Cat4,2016-06-27,1
Store1,615594,Cat4,2016-06-27,1
Store3,615588,Cat4,2016-06-27,1
Store1,615588,Cat4,2016-06-27,1
Store2,615588,Cat4,2016-06-27,3
Store3,615585,Cat4,2016-06-27,1
Store1,615585,Cat4,2016-06-27,1
Store2,615585,Cat4,2016-06-27,1
Store1,609828,Cat4,2016-06-27,1
Store2,609828,Cat4,2016-06-27,1
Store3,609819,Cat4,2016-06-27,1
Store1,609819,Cat4,2016-06-27,1
Store2,609819,Cat4,2016-06-27,1
Store3,609825,Cat4,2016-06-27,2
Store1,609825,Cat4,2016-06-27,2
Store2,609825,Cat4,2016-06-27,2
Store3,609816,Cat4,2016-06-27,2
Store1,609816,Cat4,2016-06-27,2
Store2,609816,Cat4,2016-06-27,5
Store3,609822,Cat4,2016-06-27,3
Store1,609822,Cat4,2016-06-27,3
Store2,609822,Cat4,2016-06-27,2
Store3,609813,Cat4,2016-06-27,3
Store1,609813,Cat4,2016-06-27,3
Store2,609813,Cat4,2016-06-27,4
Store3,609864,Cat4,2016-06-27,1
Store1,609864,Cat4,2016-06-27,1
Store2,609864,Cat4,2016-06-27,1
Store3,609855,Cat4,2016-06-27,1
Store1,609855,Cat4,2016-06-27,1
Store2,609855,Cat4,2016-06-27,1
Store3,609861,Cat4,2016-06-27,2
Store1,609861,Cat4,2016-06-27,2
Store2,609861,Cat4,2016-06-27,2
Store3,608625,Cat4,2016-06-27,1
Store2,608619,Cat4,2016-06-27,1
Store3,608616,Cat4,2016-06-27,1
Store2,608616,Cat4,2016-06-27,1
Store3,608613,Cat4,2016-06-27,1
Store2,608613,Cat4,2016-06-27,1
Store2,608607,Cat4,2016-06-27,1
Store1,602802,Cat4,2016-06-27,1
Store3,602796,Cat4,2016-06-27,1
Store3,602793,Cat4,2016-06-27,2
Store1,602793,Cat4,2016-06-27,1
Store2,602793,Cat4,2016-06-27,1
Store3,602757,Cat4,2016-06-27,1
Store3,602748,Cat4,2016-06-27,2
Store1,602748,Cat4,2016-06-27,1
Store3,615582,Cat4,2016-06-27,1
Store2,615582,Cat4,2016-06-27,1
Store1,615612,Cat4,2016-06-27,1
Store2,615612,Cat4,2016-06-27,3
Store3,609852,Cat4,2016-06-27,2
Store1,609852,Cat4,2016-06-27,2
Store2,609852,Cat4,2016-06-27,2
Store3,609858,Cat4,2016-06-27,3
Store1,609858,Cat4,2016-06-27,3
Store2,609858,Cat4,2016-06-27,2
Store3,609849,Cat4,2016-06-27,3
Store1,609849,Cat4,2016-06-27,3
Store2,609849,Cat4,2016-06-27,3
Store3,609846,Cat4,2016-06-27,1
Store1,609846,Cat4,2016-06-27,1
Store2,609846,Cat4,2016-06-27,1
Store3,602775,Cat4,2016-06-27,1
Store1,602775,Cat4,2016-06-27,1
Store3,602769,Cat4,2016-06-27,2
Store1,602769,Cat4,2016-06-27,2
Store2,602769,Cat4,2016-06-27,1
Store3,602772,Cat4,2016-06-27,2
Store1,602772,Cat4,2016-06-27,2
Store2,602772,Cat4,2016-06-27,1
Store3,608646,Cat4,2016-06-27,1
Store3,608643,Cat4,2016-06-27,1
Store2,608643,Cat4,2016-06-27,1
Store3,608640,Cat4,2016-06-27,1
Store1,608640,Cat4,2016-06-27,1
Store2,608640,Cat4,2016-06-27,1
Store3,608637,Cat4,2016-06-27,1
Store2,608637,Cat4,2016-06-27,1
Store3,608634,Cat4,2016-06-27,1
Store2,608634,Cat4,2016-06-27,1
Store3,609843,Cat4,2016-06-27,2
Store1,609843,Cat4,2016-06-27,2
Store2,609843,Cat4,2016-06-27,5
Store3,609840,Cat4,2016-06-27,3
Store1,609840,Cat4,2016-06-27,3
Store2,609840,Cat4,2016-06-27,5
Store3,609837,Cat4,2016-06-27,1
Store1,609837,Cat4,2016-06-27,1
Store2,609837,Cat4,2016-06-27,4
Store3,609834,Cat4,2016-06-27,2
Store1,609834,Cat4,2016-06-27,2
Store2,609834,Cat4,2016-06-27,4
Store3,609831,Cat4,2016-06-27,3
Store1,609831,Cat4,2016-06-27,3
Store2,609831,Cat4,2016-06-27,5
Store1,609810,Cat4,2016-06-27,1
Store3,609798,Cat4,2016-06-27,2
Store1,609798,Cat4,2016-06-27,1
Store1,609807,Cat4,2016-06-27,1
Store3,609795,Cat4,2016-06-27,2
Store1,609795,Cat4,2016-06-27,2
Store2,609795,Cat4,2016-06-27,4
Store1,608631,Cat4,2016-06-27,1
Store2,608631,Cat4,2016-06-27,1
Store3,608628,Cat4,2016-06-27,1
Store1,608628,Cat4,2016-06-27,1
Store3,609804,Cat4,2016-06-27,1
Store1,609804,Cat4,2016-06-27,2
Store2,609804,Cat4,2016-06-27,2
Store3,609792,Cat4,2016-06-27,4
Store1,609792,Cat4,2016-06-27,3
Store2,609792,Cat4,2016-06-27,4
Store3,609801,Cat4,2016-06-27,3
Store1,609801,Cat4,2016-06-27,3
Store2,609801,Cat4,2016-06-27,4
Store3,609777,Cat4,2016-06-27,3
Store1,609777,Cat4,2016-06-27,3
Store2,609777,Cat4,2016-06-27,2
Store3,609765,Cat4,2016-06-27,3
Store1,609765,Cat4,2016-06-27,3
Store2,609765,Cat4,2016-06-27,2
Store3,609789,Cat4,2016-06-27,3
Store1,609789,Cat4,2016-06-27,4
Store2,609789,Cat4,2016-06-27,1
Store3,609762,Cat4,2016-06-27,1
Store1,609762,Cat4,2016-06-27,1
Store3,609750,Cat4,2016-06-27,1
Store1,609750,Cat4,2016-06-27,1
Store2,609750,Cat4,2016-06-27,1
Store3,609759,Cat4,2016-06-27,1
Store1,609759,Cat4,2016-06-27,2
Store1,609747,Cat4,2016-06-27,1
Store2,609747,Cat4,2016-06-27,3
Store1,609756,Cat4,2016-06-27,2
Store2,609756,Cat4,2016-06-27,2
Store3,609744,Cat4,2016-06-27,2
Store1,609744,Cat4,2016-06-27,3
Store2,609744,Cat4,2016-06-27,2
Store3,609753,Cat4,2016-06-27,1
Store1,609753,Cat4,2016-06-27,3
Store2,609753,Cat4,2016-06-27,2
Store3,609741,Cat4,2016-06-27,3
Store1,609741,Cat4,2016-06-27,3
Store3,609774,Cat4,2016-06-27,1
Store1,609774,Cat4,2016-06-27,1
Store2,609774,Cat4,2016-06-27,1
Store1,609783,Cat4,2016-06-27,2
Store3,609771,Cat4,2016-06-27,2
Store1,609771,Cat4,2016-06-27,2
Store2,609771,Cat4,2016-06-27,2
Store3,609780,Cat4,2016-06-27,3
Store1,609780,Cat4,2016-06-27,3
Store2,609780,Cat4,2016-06-27,2
Store3,609768,Cat4,2016-06-27,3
Store1,609768,Cat4,2016-06-27,3
Store2,609768,Cat4,2016-06-27,2
Store2,600360,Cat4,2016-06-27,1
Store1,600348,Cat4,2016-06-27,1
Store3,600345,Cat4,2016-06-27,1
Store1,600345,Cat4,2016-06-27,1
Store2,600345,Cat4,2016-06-27,1
Store1,600354,Cat4,2016-06-27,2
Store1,600339,Cat4,2016-06-27,2
Store1,600351,Cat4,2016-06-27,1
Store1,600336,Cat4,2016-06-27,4
Store3,600333,Cat4,2016-06-27,1
Store1,600333,Cat4,2016-06-27,2
Store3,610614,Cat1,2016-06-27,3
Store1,610614,Cat1,2016-06-27,2
Store2,610614,Cat1,2016-06-27,1
Store3,610623,Cat1,2016-06-27,2
Store1,610623,Cat1,2016-06-27,2
Store2,610623,Cat1,2016-06-27,1
Store3,610611,Cat1,2016-06-27,2
Store2,610611,Cat1,2016-06-27,1
Store1,610620,Cat1,2016-06-27,1
Store3,610608,Cat1,2016-06-27,2
Store1,610608,Cat1,2016-06-27,2
Store2,610608,Cat1,2016-06-27,1
Store3,610617,Cat1,2016-06-27,2
Store1,610617,Cat1,2016-06-27,2
Store2,610617,Cat1,2016-06-27,1
Store3,610605,Cat1,2016-06-27,2
Store1,610605,Cat1,2016-06-27,1
Store3,603732,Cat1,2016-06-27,1
Store1,603732,Cat1,2016-06-27,2
Store2,603732,Cat1,2016-06-27,1
Store1,603729,Cat1,2016-06-27,1
Store3,603708,Cat1,2016-06-27,2
Store1,603708,Cat1,2016-06-27,1
Store2,603708,Cat1,2016-06-27,1
Store1,603705,Cat1,2016-06-27,2
Store2,603705,Cat1,2016-06-27,2
Store3,603702,Cat1,2016-06-27,2
Store1,603702,Cat1,2016-06-27,2
Store2,603702,Cat1,2016-06-27,3
Store3,603699,Cat1,2016-06-27,1
Store3,603696,Cat1,2016-06-27,2
Store1,603696,Cat1,2016-06-27,2
Store1,603693,Cat1,2016-06-27,3
Store3,603690,Cat1,2016-06-27,1
Store2,603726,Cat1,2016-06-27,1
Store2,603723,Cat1,2016-06-27,1
Store3,603720,Cat1,2016-06-27,3
Store3,603717,Cat1,2016-06-27,1
Store1,603717,Cat1,2016-06-27,2
Store3,603714,Cat1,2016-06-27,1
Store1,603714,Cat1,2016-06-27,2
Store3,601749,Cat1,2016-06-27,2
Store1,601749,Cat1,2016-06-27,2
Store2,601749,Cat1,2016-06-27,3
Store3,601746,Cat1,2016-06-27,2
Store1,601746,Cat1,2016-06-27,2
Store2,601746,Cat1,2016-06-27,1
Store3,601740,Cat1,2016-06-27,3
Store1,601740,Cat1,2016-06-27,3
Store2,601740,Cat1,2016-06-27,2
Store3,601737,Cat1,2016-06-27,3
Store1,601737,Cat1,2016-06-27,3
Store2,601737,Cat1,2016-06-27,5
Store3,601734,Cat1,2016-06-27,3
Store1,601734,Cat1,2016-06-27,3
Store2,601734,Cat1,2016-06-27,5
Store3,601731,Cat1,2016-06-27,3
Store1,601731,Cat1,2016-06-27,3
Store2,601731,Cat1,2016-06-27,4
Store3,601728,Cat1,2016-06-27,1
Store1,601728,Cat1,2016-06-27,1
Store3,601725,Cat1,2016-06-27,1
Store1,601725,Cat1,2016-06-27,1
Store2,601725,Cat1,2016-06-27,1
Store3,601719,Cat1,2016-06-27,2
Store1,601719,Cat1,2016-06-27,2
Store2,601719,Cat1,2016-06-27,4
Store3,601716,Cat1,2016-06-27,2
Store1,601716,Cat1,2016-06-27,2
Store2,601716,Cat1,2016-06-27,4
Store3,601710,Cat1,2016-06-27,3
Store1,601710,Cat1,2016-06-27,3
Store2,601710,Cat1,2016-06-27,3
Store3,601707,Cat1,2016-06-27,3
Store1,601707,Cat1,2016-06-27,3
Store2,601707,Cat1,2016-06-27,4
Store3,601701,Cat1,2016-06-27,3
Store1,601701,Cat1,2016-06-27,3
Store2,601701,Cat1,2016-06-27,2
Store3,601698,Cat1,2016-06-27,3
Store1,601698,Cat1,2016-06-27,3
Store2,601698,Cat1,2016-06-27,3
Store3,603066,Cat1,2016-06-27,1
Store2,603066,Cat1,2016-06-27,1
Store1,603063,Cat1,2016-06-27,2
Store3,603012,Cat1,2016-06-27,2
